,id,rated,turns,victory_status,winner,increment_code,white_id,white_rating,black_id,black_rating,moves,opening_eco,opening_name,opening_ply,game_time
4837,DlEsO7TI,True,47,resign,white,5+5,bosspotato,2287,snow65,2335,d4 e6 Nf3 d5 Bf4 Nf6 e3 Bd6 Bg3 O-O Nbd2 c5 c3 Nc6 Bd3 Re8 Ne5 Bxe5 dxe5 Nd7 f4 f5 O-O c4 Bc2 Qb6 Rb1 Qxe3+ Kh1 Qb6 Nf3 h6 Bf2 Qd8 Nd4 Nxd4 cxd4 b5 g4 Nb6 gxf5 exf5 Qh5 Rf8 Rg1 a5 Rxg7+,A40,Horwitz Defense,2,462761
4838,zG6gwSFK,False,26,resign,white,5+5,sebapau89,1424,kylecuver1,1006,e4 e5 Nf3 Nc6 d4 exd4 Nxd4 Nxd4 Qxd4 f6 Nc3 b6 a3 Bb7 Be2 Nh6 Bxh6 gxh6 O-O Rg8 Nd5 c6 Nxf6+ Kf7 Bc4+ Kg6,C45,Scotch Game,7,255285
4839,6X0GJrN7,True,27,resign,black,10+0,traxoker,1511,charzi,1553,e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 a6 Be3 e5 Nb3 Be7 Qd2 h6 O-O-O O-O Be2 Be6 h4 Nc6 f4 Bd7 f5 b5 Bf2,B90,Sicilian Defense: Najdorf Variation |  English Attack,11,327181
4840,nCkVsErj,True,2,resign,black,15+0,viktorr,1467,antoinepetrov,1510,e4 c5,B20,Sicilian Defense,2,108897
4841,OHaT4yWA,True,62,mate,black,10+0,benjamin1365,1464,juansnow,1513,e4 e6 Nf3 b6 d4 Nf6 e5 Nd5 Bc4 Bb7 Bg5 Be7 Bxe7 Qxe7 Na3 Na6 Bxd5 Bxd5 Nb5 O-O O-O Bc4 Nxc7 Nxc7 Re1 Qb4 c3 Qxb2 Nd2 Bd5 c4 Bb7 c5 Nd5 Rb1 Qxd4 Re4 Qxc5 Rc4 Qa5 a4 Nc3 Qc2 Nxb1 Qxb1 Qxd2 Rc7 Rfc8 Rxc8+ Rxc8 h3 Rc1+ Qxc1 Qxc1+ Kh2 Qf1 f3 Qf2 a5 Bxf3 axb6 Qxg2#,C00,French Defense: Knight Variation,3,769509
4842,1kJh8jCW,False,19,resign,white,15+10,king5891,1400,firefrog,1396,Nf3 e5 b3 Nc6 Bb2 d6 e3 e4 Nd4 Nxd4 Bxd4 c5 Bb2 Qg5 f3 exf3 Qxf3 Bg4 Qxb7,A04,Zukertort Opening: Ross Gambit,2,265386
4843,Xm7neWCT,True,107,resign,white,15+15,laode_syahril,1833,srinathpads,1719,Nf3 d5 c4 dxc4 Na3 Qd5 Qa4+ Bd7 Qxc4 Qxc4 Nxc4 e6 d3 Bb4+ Bd2 Bxd2+ Ncxd2 Nc6 d4 O-O-O Rc1 f6 e3 g5 Be2 g4 Nh4 h5 Ng6 Rh6 Nf4 e5 dxe5 fxe5 Nd3 Bf5 Nc5 Nb4 e4 Bg6 a3 Nc6 Bb5 Nd4 Bd3 Bf7 Bc4 Bxc4 Nxc4 Rc6 Nxe5 Rb6 Ned3 Nb3 Rc2 Rb5 Nxb3 Rxb3 Nc5 Rb5 h3 Nf6 hxg4 hxg4 Rh6 b6 Rxf6 bxc5 Rg6 Rd4 Rxg4 c4 Ke2 Re5 Ke3 Rd3+ Kf4 Rc5 Rg8+ Kd7 Rg7+ Ke6 Rg6+ Kd7 Ra6 c3 Rxc3 Rdxc3 bxc3 Rxc3 f3 c5 Rxa7+ Kc6 g4 Rd3 g5 c4 Ra8 Kb5 g6 c3 g7 c2 Rc8 Rxa3 g8=Q,A09,Reti Opening: Reti Accepted,4,1303365
4844,ZfLeBD0E,True,60,resign,black,30+0,fazouane,1385,stefan_he,1683,e4 c5 Bc4 Nc6 Nf3 g6 d4 cxd4 Nxd4 Bg7 c3 Nf6 Nd2 d5 Bxd5 Nxd5 exd5 Qxd5 N2f3 Qe4+ Be3 Bxd4 Nxd4 Nxd4 Qxd4 Qxd4 Bxd4 O-O O-O-O Be6 Kb1 a5 Bc5 Rfe8 Rhe1 b5 b4 axb4 cxb4 Rxa2 Bd4 Rea8 Re5 Bf5+ Kc1 Rc8+ Rc5 Rxc5+ bxc5 Rc2+ Kb1 Rxc5+ Ka1 Rd5 h3 e5 g4 Be4 Rb1 exd4,B20,Sicilian Defense: Bowdler Attack,3,968284
4845,2OyQdaII,True,66,mate,black,15+1,sdmabunda,1499,gogolsfc,1433,e4 c5 c3 Qa5 Nf3 d6 Bc4 Nf6 d3 b5 Bb3 c4 dxc4 bxc4 Bc2 Nc6 O-O g6 Bg5 Bg7 Nbd2 Qb5 b3 cxb3 Bxb3 O-O Re1 Bg4 Bc4 Qc5 Qb3 Bxf3 Nxf3 e6 Rad1 Rab8 Qa4 Ng4 Be3 Nxe3 Rxe3 Bh6 Red3 Rb2 Nd4 Nxd4 Rxd4 Qh5 Qa3 Rbb8 Qxd6 Bf4 Qxf4 e5 Bxf7+ Rxf7 Rd8+ Rxd8 Rxd8+ Kg7 Qe3 Rf8 Qxa7+ Kh6 Rxf8 Qd1#,B22,Sicilian Defense: Alapin Variation,3,1608908
4846,1HKcLthn,False,78,resign,black,10+0,smrttwin,1777,thegreatman06,1925,e4 d5 exd5 Qxd5 Nc3 Qe5+ Be2 Nf6 d4 Qd6 Nf3 Nc6 O-O Bf5 Nb5 Qd7 Bf4 Rc8 c4 a6 Nc3 e6 d5 exd5 Nxd5 Nxd5 cxd5 Nb4 Ne5 Qxd5 Qxd5 Nxd5 Bg3 Bd6 Bc4 Be6 Rfe1 Bxe5 Rxe5 c6 f4 O-O f5 Bd7 Bxd5 cxd5 Rxd5 Bc6 Rd2 Be4 f6 gxf6 Re1 f5 h4 Rfd8 Red1 Rxd2 Rxd2 Rc1+ Kh2 Rc2 Rd8+ Kg7 Be5+ f6 Bc3 Rf2 Rd6 Rxg2+ Kh3 f4 Rxf6 Rg3+ Kh2 Rxc3 bxc3 Kxf6,B01,Scandinavian Defense: Mieses-Kotroc Variation,4,10000000
4847,roan7WHy,True,118,mate,black,10+0,alibahadori,1774,pink-flower,1965,e4 e5 Nf3 Nc6 Bc4 Bc5 c3 Nf6 d4 exd4 cxd4 Bb4+ Bd2 Bxd2+ Nbxd2 d6 O-O O-O a3 Bg4 h3 Bxf3 Qxf3 Nxd4 Qd3 Ne6 Nf3 h6 Qb3 Nc5 Qa2 Ncxe4 Rfe1 c6 Bd3 d5 Rad1 Qb6 b4 Nc3 Qc2 Nxd1 Qxd1 Rfe8 Qb1 Rxe1+ Qxe1 Re8 Qd2 Ne4 Bxe4 dxe4 Nh2 f5 Qf4 Qb5 g4 fxg4 Nxg4 Rf8 Qxe4 Qg5 Kh2 h5 Qe6+ Kh8 Qd6 Qf5 Ne3 Qxf2+ Ng2 Qf6 Qd1 Qe5+ Kh1 Qd5 Qe2 Rf3 Nf4 Rxh3+ Kg1 Qh1+ Kf2 Rh2+ Ke3 Rxe2+ Kxe2 Qe4+ Kf2 Qxf4+ Ke2 Qc4+ Kf3 Qb3+ Kf4 Qxa3 Kg5 Qxb4 Kxh5 Qc5+ Kg4 Qe5 Kf3 Kh7 Kg4 Kg6 Kh4 Qf4+ Kh3 Kg5 Kg2 Kg4 Kg1 Kf3 Kf1 Qd2 Kg1 Qg2#,C54,Italian Game: Classical Variation |  Greco Gambit |  Traditional Line,11,10000000
4848,wqtC4dSv,True,95,draw,draw,10+0,adriansywu,1442,fishinboy,1507,e4 e6 d4 d5 exd5 exd5 Nc3 Nf6 Nf3 Bb4 a3 Bxc3+ bxc3 O-O Bd3 Re8+ Be3 Ng4 Qd2 Qe7 O-O Nxe3 fxe3 Qxe3+ Qxe3 Rxe3 Rfe1 Rxe1+ Rxe1 Be6 Ng5 Nc6 Nxe6 fxe6 Rxe6 Rf8 a4 h6 c4 dxc4 Bxc4 Kh7 Bd3+ Kh8 Bb5 Nxd4 Re7 Nxc2 Rxc7 a6 Bxa6 bxa6 Rxc2 Rf4 a5 Rf5 Ra2 Kh7 g4 Rg5 h3 h5 Ra4 hxg4 hxg4 Kh6 Kg2 Kg6 Kg3 Kf6 Rf4+ Ke5 Rf7 Ke6 Ra7 Rxa5 Rxg7 Ra3+ Kh4 a5 Ra7 a4 g5 Ra1 g6 Rh1+ Kg5 Rg1+ Kh6 Rh1+ Kg5 Rg1+ Kh6 Rh1+ Kg5,C01,French Defense: Exchange Variation,5,511087
4849,PIWD38Gr,True,92,outoftime,black,9+5,khelil,1562,mathewjohn1965,1536,e4 e5 Bc4 d6 Nc3 Nf6 Nd5 Nxe4 d3 Nf6 Nxf6+ Qxf6 Nh3 Bxh3 gxh3 Be7 Rg1 Nd7 Bg5 Qf5 Bxe7 Kxe7 Rxg7 Raf8 Qg4 Qf6 Qg5 h6 Rxf7+ Rxf7 Qxf6+ Rxf6 O-O-O Rxf2 Rg1 Nb6 Rg7+ Kd8 Bb3 a5 a4 Rxh2 Be6 Re8 Rg6 h5 Rh6 Rh1+ Kd2 d5 b3 d4 c4 Rh2+ Kc1 Rf2 Kd1 Rb2 c5 Nd7 Bxd7 Kxd7 Rxh5 Rxb3 Kc2 Rb4 Rh7+ Kc8 Rg7 Rxa4 h4 Ra2+ Kc1 Rh2 Rg4 Rf8 Rg1 Rxh4 Kb2 Rh2+ Kb3 Rh3 Kc4 c6 Ra1 b5+ cxb6 Kb7 Kc5 Rxd3 Rxa5 Rc3+,C23,Bishop's Opening,3,1452565
4850,C153PDDv,False,79,mate,white,11+5,ashok-arora,1236,milosky,964,d4 f5 Nc3 Nf6 Nf3 Ne4 Ne5 d6 Nc4 Be6 e3 g6 d5 Bf7 f3 Nxc3 bxc3 e6 e4 fxe4 fxe4 exd5 exd5 Bg7 Qe2+ Qe7 Bb2 Bxd5 Ne3 Nd7 Nxd5 Qxe2+ Bxe2 Be5 Nxc7+ Ke7 Nxa8 Rxa8 O-O-O Rc8 c4 Nc5 Rhe1 Ne4 Bf3 Nf2 Rd2 Rxc4 Rxf2 Rb4 Bxe5 Rb5 Bc3+ Kd7 Bg4+ Kc6 Bf3+ d5 Re6+ Kd7 Bg4 h5 Rb6+ Kc7 Rxb5 hxg4 Be5+ Kc6 Rb3 b5 Rf6+ Kc5 Rc3+ Kb4 Rfc6 d4 Bd6+ Ka4 Ra6#,A80,Dutch Defense: Raphael Variation,3,694937
4851,wO6rWGLX,False,27,resign,white,10+0,kostastop1526,1548,haribolchik,1659,d4 e6 Bf4 g5 Bg3 f5 h3 f4 Bh2 Bb4+ c3 Bd6 e3 Qf6 Nf3 h6 g3 fxg3 Bxg3 Bxg3 fxg3 b6 Bg2 Bb7 O-O h5 Ne5,A40,Horwitz Defense,2,314699
4852,Qz171b3F,True,44,resign,black,15+15,alanreygadas,1408,raxis,1371,d4 d5 c4 c6 Nf3 e6 Nc3 Nf6 e3 Nbd7 Bd3 h6 O-O Be7 Re1 O-O e4 Bb4 e5 Nh7 Qc2 g6 Bxh6 Re8 Bxg6 Ndf8 Bh5 f5 a3 Be7 Bxe8 Qxe8 Qd2 dxc4 Ng5 Qg6 Nxh7 Nxh7 Re3 Qxh6 Rg3+ Ng5 h4 Qxh4,D46,Semi-Slav Defense: Main Line,11,514747
4853,qD3udL50,True,78,resign,black,10+0,aleksandrs79,1587,dastan-2009,1582,g3 e5 Bg2 d6 c4 Nf6 b4 g6 Nc3 c6 Bb2 Bg7 Nf3 Qc7 O-O O-O Ng5 h6 Nge4 Nxe4 Nxe4 f5 Nc3 Be6 c5 d5 f4 d4 Nb1 e4 e3 dxe3 Bxg7 Qxg7 Nc3 exd2 Qxd2 Nd7 Rfe1 Nf6 b5 Nd5 Nxd5 Bxd5 bxc6 Bxc6 Rad1 Rf7 a3 Rd7 Qc2 Rxd1 Rxd1 Rf8 Bf1 a6 Bc4+ Kh7 Qb3 Rf7 Bxf7 Qf8 Bc4 Qxc5+ Kh1 Qf2 Bg8+ Kh8 Qc3+ Kxg8 Rd8+ Kf7 Qc4+ Ke7 Qb4+ Kxd8 Qb6+ Kd7,A00,Hungarian Opening,1,509600
4854,8KIQiyAb,True,64,resign,white,8+0,toitles,1488,mauriciopemo,1309,e4 e5 Nf3 Nc6 Bb5 Bc5 O-O Nf6 d3 Nd4 c3 Nxf3+ Qxf3 c6 Ba4 b5 Bb3 Ba6 Bg5 h6 Bxf6 Qxf6 Qxf6 gxf6 Kh1 b4 cxb4 Bxb4 Bc2 O-O-O f4 exf4 Rxf4 Kc7 Rxf6 Rh7 a3 Ba5 Nc3 Bb6 Rd1 Bd4 Ne2 Bxf6 d4 Bxe2 Rd2 Bg4 e5 Re8 Bxh7 Bh5 h3 d6 exf6 Re1+ Kh2 Bg6 Bxg6 fxg6 Rf2 Kd7 f7 Re8,C65,Ruy Lopez: Berlin Defense |  Beverwijk Variation,8,269082
4855,eOo0fDQ6,True,92,resign,black,10+0,zaferalt,1155,iamaliveandbored,1125,e4 e5 Nf3 Nf6 d3 d5 exd5 Qxd5 c4 Qa5+ Bd2 Qb6 Nc3 Qxb2 Na4 Qa3 Nxe5 Qe7 Bc3 Nc6 d4 Nxe5 dxe5 Ng4 f4 Qa3 h3 Ne3 Qd4 Nxf1 Rxf1 b6 Nb2 Bc5 Qd1 Qxc3+ Qd2 Bb4 Rd1 Qxb2 Ke2 Bxd2 Rxd2 Qb4 Rfd1 Qxc4+ Ke3 Qc5+ Ke2 Qb5+ Ke1 Qb4 a3 Qa5 g4 O-O g5 Rd8 g6 fxg6 e6 Rxd2 Rxd2 Bxe6 Ke2 Bxh3 Rd3 Bg4+ Ke3 Qe1+ Kd4 Qg1+ Re3 Rd8+ Ke4 Re8+ Kd3 Qxe3+ Kc4 Qxf4+ Kd3 Qe3+ Kc2 Qxa3 Kb1 h5 Kc2 h4 Kd2 h3 Kc2 h2,C42,Petrov's Defense,4,767607
4856,Q606NFMO,True,64,resign,black,30+30,spiteknight,1653,momama,2040,d4 d5 Bf4 Nf6 e3 c6 c4 e6 Nf3 Nbd7 Nbd2 b6 cxd5 exd5 Bd3 Be7 Rc1 Bb7 Ne5 Rc8 O-O O-O Ndf3 h6 Qa4 Nxe5 Nxe5 Nh5 Qxa7 Nxf4 exf4 Qc7 Qa4 Ra8 Qb3 c5 Bb1 Bd6 Qc2 f5 Rfe1 Rac8 Qe2 Qd8 dxc5 bxc5 Qh5 Bxe5 Rxe5 Qb6 b3 Ra8 Rxf5 Rfe8 Qf7+ Kh8 Rh5 Rf8 Qg6 Qxg6 Bxg6 Rxa2 Rxc5 Ra1+,D00,Queen's Pawn Game: Mason Attack,3,3804784
4857,XJgEp9EX,True,64,resign,black,15+0,gauklerkind,1615,viktorr,1461,e4 e5 Nf3 Nc6 d4 exd4 Nxd4 Nf6 Nc3 Bb4 e5 Ne4 Nxc6 dxc6 Bd2 Nxd2 Bd3 Bxc3 bxc3 O-O Qxd2 Qd5 O-O Qxe5 Rfe1 Qf6 Re4 Qg6 Rg4 Qxg4 h3 Qh5 Re1 Bf5 Be2 Qg6 Bd3 Bxd3 cxd3 Rae8 Rxe8 Rxe8 g4 b5 f4 Qd6 Kg2 c5 Kg3 c4 d4 a5 h4 b4 g5 bxc3 Qxc3 c5 Kg4 cxd4 Qxc4 d3 Qxd3 Qxd3,C45,Scotch Game: Schmidt Variation,8,467446
4858,0kaedXef,True,171,mate,white,15+3,om1665061,1189,ymalherbe,1373,e4 e5 Nf3 Qe7 Nc3 Nc6 Bc4 d6 O-O Be6 Bb5 O-O-O Bxc6 bxc6 Re1 Nf6 d3 Bg4 Bg5 h6 Bh4 g5 Bg3 Bg7 Qd2 Nd7 Na4 Nb6 Qb4 Nxa4 Qxa4 Bxf3 gxf3 Kd7 b4 Rb8 Rab1 Rb5 Rb2 Qe6 c4 Rbb8 c5 d5 exd5 Qxd5 Re3 Ke7 b5 cxb5 Rxb5 c6 Qxa7+ Qd7 Qxd7+ Kxd7 Rxb8 Rxb8 Bxe5 Bxe5 Rxe5 Rb1+ Kg2 f6 Re2 Rc1 d4 Rd1 a4 Rxd4 Ra2 Kc7 Kg3 Kb7 Rb2+ Ka6 Rb6+ Ka5 Rxc6 Rc4 Rxf6 Rxc5 Rxh6 Kxa4 Rg6 Kb4 Kg4 Rc2 Rxg5 Rxf2 h4 Kc4 h5 Rh2 Re5 Kd4 Re4+ Kd3 Kg3 Rxh5 Kg4 Rh8 Re1 Rg8+ Kf4 Rf8+ Kg3 Rg8+ Kf2 Rf8 Re3+ Kd4 Re4+ Kd5 Ke3 Kd6 f4 Kd7 Re5 Re8 Rxe8 Kxe8 Ke4 Kf7 Kf5 Ke7 Kg6 Ke6 f5+ Ke7 Kg7 Ke8 f6 Kd7 f7 Kd6 f8=Q+ Kc6 Qe7 Kd5 Qf6 Ke4 Qg5 Kd4 Qf5 Kc4 Qe5 Kd3 Qf4 Kc3 Qe4 Kb3 Qd4 Kc2 Qe3 Kb2 Qd3 Kc1 Qe2 Kb1 Kf6 Kc1 Ke5 Kb1 Kd4 Kc1 Kd3 Kb1 Kc3 Ka1 Qb2#,C40,Gunderam Defense,4,10000000
4859,06DXS9rn,False,84,mate,black,8+0,vtguy34,1838,cesium,1774,e4 c5 d4 d6 Nf3 cxd4 a3 Nf6 Bd3 g6 b4 Bg7 Bb2 Nc6 b5 Ne5 Nxe5 dxe5 Nd2 O-O g3 Bh3 Rg1 Qd7 Nb3 Bg4 Qc1 Bf3 Nc5 Qd6 Nxb7 Qb6 Qg5 Qxb7 Qxe5 Bxe4 Qg5 Bxd3 cxd3 Rfd8 Rb1 Qf3 Qd2 Rab8 a4 Ng4 h3 Nh2 Ba3 Qb7 Qf4 Nf3+ Ke2 Nxg1+ Rxg1 Re8 Rc1 Qd5 Rc7 Qa2+ Kf3 Qxa3 Rxa7 Qxd3+ Kg2 Qa3 Qc7 d3 b6 d2 b7 d1=Q Ra8 Rxa8 bxa8=Q Rxa8 Qb7 Rd8 Qc7 Qd5+ Kg1 Qc1+ Kh2 Qdh1#,B54,Sicilian Defense #2,6,351811
4860,4zofgCwV,True,80,resign,black,15+0,apis11,1977,pavvell,2241,e4 c5 Nf3 e6 c4 a6 Nc3 Qc7 Be2 d6 d4 cxd4 Nxd4 Nf6 O-O b6 f4 Bb7 Bf3 Qxc4 Qa4+ Qxa4 Nxa4 Nbd7 Nc3 Nc5 e5 Bxf3 exf6 Bb7 fxg7 Bxg7 Nf3 Rg8 g3 O-O-O Be3 h6 Rac1 Kb8 Bxc5 dxc5 Ne5 Rd2 Rf2 Rxf2 Kxf2 Bxe5 fxe5 Rg5 Re1 Rf5+ Kg1 b5 b3 Kc7 Re2 Bc6 a4 b4 Nb1 Bd5 Nd2 a5 Nc4 Bxc4 bxc4 Rf3 Rf2 Rxf2 Kxf2 Kd7 Ke2 Ke7 h3 f6 exf6+ Kxf6 Kd3 Kf5,B28,Sicilian Defense: O'Kelly Variation |  Maroczy Bind |  Paulsen Line,6,10000000
4861,Q0jogkvi,False,21,outoftime,white,5+8,taranga,1289,snapper,1500,e4 e5 Nf3 d6 Bc4 h6 Nc3 Bg4 h3 Bh5 d3 c6 Be3 Nf6 O-O a5 d4 a4 dxe5 Nfd7 exd6,C41,Philidor Defense #3,5,136808
4862,5Gf12F8q,True,45,mate,white,10+0,ferassaeedd,1873,nexovec,1667,e4 e5 f4 d6 Nf3 Nc6 Bc4 Bg4 O-O Nf6 Nc3 Be7 b4 Nxb4 fxe5 dxe5 d4 Nc6 Nd5 Nxd4 Nxf6+ Bxf6 Bxf7+ Kxf7 Nxe5+ Ke8 Nxg4 Rf8 Ba3 Rf7 e5 Nxc2 Qxc2 Qd4+ Nf2 Bxe5 Rad1 Qe3 Rde1 Qxa3 Rxe5+ Kd8 Rd1+ Kc8 Re8#,C30,King's Gambit,3,812634
4863,NtBA4KUf,True,33,mate,white,10+0,davoodshadi,1796,curry117,1591,d4 d5 c4 e6 a3 dxc4 Nc3 Nc6 Nf3 e5 d5 Nd4 Nxd4 exd4 Qxd4 Be6 Qxc4 Nf6 dxe6 fxe6 Qxe6+ Be7 Bg5 h6 Bxf6 gxf6 e3 a5 Be2 c6 Bh5+ Kf8 Qf7#,D30,Queen's Gambit Declined,4,198274
4864,QyHHmota,True,29,resign,white,15+15,jaypom11,1372,azomio,1409,e4 d6 Nf3 f5 e5 dxe5 Nxe5 c6 Bc4 Nd7 Nf7 Qb6 Nxh8 Qb4 Bf7+ Kd8 Nc3 Ngf6 O-O Ne5 Re1 Qd6 Qe2 Neg4 g3 g6 d3 Nd5 Bxd5,B07,Pirc Defense #4,2,408174
4865,pxuH7FQb,True,57,resign,white,10+0,serega25,2005,vanirof,1809,d4 f6 Nf3 g6 c3 e6 Bf4 h6 h3 Ne7 e4 Bg7 Nbd2 c6 Bd3 d5 e5 f5 g4 b6 Qc2 c5 Rg1 c4 Nxc4 dxc4 Bxc4 g5 gxf5 Nxf5 Bd2 Ba6 Bxe6 Ne7 h4 Nbc6 hxg5 Qc7 Nh4 Nb4 Qb3 Nd3+ Kd1 Nxf2+ Kc1 hxg5 Bf7+ Kd8 Ng6 Nxg6 Qd5+ Ke7 Bxg6 Raf8 Bxg5+ Bf6 exf6+,A40,Queen's Pawn,1,487882
4866,YpXlw72J,True,28,resign,black,5+5,-l-_jedi_knight_-l-,1486,kayvan0098,1412,e4 d5 exd5 Qxd5 Be2 Qxg2 Bf3 Qg6 d4 e6 c4 Nf6 Nc3 Bb4 Bd2 Nc6 Qa4 Bd7 Nb5 Bxd2+ Kxd2 Nxd4 Nxc7+ Kd8 Nxe6+ fxe6 Bxb7 Bxa4,B01,Scandinavian Defense: Mieses-Kotroc Variation,4,172731
4867,VdU10dbl,True,20,mate,black,7+8,stellanova,1340,audrys,1406,e3 e5 Qg4 Nf6 Qc4 d5 Qb5+ c6 Nc3 cxb5 Nxd5 Qxd5 Bxb5+ Bd7 Nf3 Bxb5 c4 Qxc4 Ng5 Qe2#,A00,Van't Kruijs Opening,1,185648
4868,cYEnV0aS,True,34,resign,black,30+0,peoncete,1687,hamed5058,1657,e4 e5 Nf3 Nc6 Bc4 h6 O-O Bc5 Kh1 d6 h3 a6 a4 Nf6 d3 Be6 Bxe6 fxe6 Nh4 Nxe4 dxe4 Qxh4 Nd2 O-O-O Qf3 Rdf8 Qb3 Rf6 f3 Rg6 Rg1 Bxg1 Kxg1 Qxh3,C55,Italian Game: Anti-Fried Liver Defense,6,505978
4869,KToobl2Q,False,22,resign,black,10+5,reubpear,1539,anton_kaktus,1229,e4 e6 d4 Qh4 Nf3 Qxe4+ Kd2 Nc6 Nc3 Qf4+ Ke2 Qg4 h3 Nxd4+ Kd3 Qf5+ Ke3 Nxc2+ Qxc2 Qxc2 Kd4 Nf6,C00,French Defense: Normal Variation,3,134469
4870,GwhRpQfx,True,96,outoftime,black,10+0,spidermanto,1319,babblingboy,1477,d4 d5 Nf3 Nc6 a3 Nf6 h3 e6 Bg5 h6 Bxf6 Qxf6 e3 Bd6 Bb5 a6 Bxc6+ bxc6 Nc3 a5 g4 Ba6 Na4 Rb8 c3 O-O h4 Bb5 b3 e5 h5 exd4 g5 hxg5 Nxd4 Bxa4 bxa4 c5 Nc6 Qxc3+ Kf1 Qc4+ Ke1 Rb3 h6 Qe4 h7+ Kh8 Rh3 Qg2 Rg3 Qh1+ Ke2 Rb2+ Kd3 Qxd1+ Rxd1 Rb3+ Kc2 Rxa3 Na7 Bxg3 Rxd5 Ra2+ Kb3 Rxf2 Rxc5 Bf4 Rxc7 Bxe3 Nb5 Kxh7 Rc6 Bd4 Rd6 Be3 Rc6 Re2 Rd6 Re1 Rc6 Rb1+ Kc4 Rc1+ Kd5 Rxc6 Kxc6 g4 Nc3 g3 Ne2 g2 Kd6 Kg6 Kd5 Kf5,D02,Queen's Pawn Game: Chigorin Variation,4,1213617
4871,yLrQAXdi,True,54,resign,black,10+0,apalin,1900,furace,2246,e4 c5 Nf3 Nc6 c3 d5 exd5 Qxd5 d4 Bg4 Be2 Nf6 O-O e6 h3 Bf5 Na3 Be7 Bf4 O-O Nc4 cxd4 Nxd4 Nxd4 cxd4 Rfd8 Be3 Rac8 Rc1 Be4 f3 Bg6 Qa4 b5 Qxa7 Rd7 Nb6 Rxc1 Rxc1 Rxa7 Nxd5 Nxd5 Rc8+ Bf8 Bc1 b4 a3 bxa3 bxa3 Rc7 Rxc7 Nxc7 a4 Bb4,B30,Sicilian Defense: Old Sicilian,4,660057
4872,GJNd4pG8,True,39,resign,white,13+20,iceking123,1347,mangal2,1460,a4 g6 g4 c5 c4 Bg7 d3 Qb6 e3 Bxb2 Ra2 Bg7 Rb2 Qc6 Rc2 Qxh1 d4 Qxg1 Qe2 Qxh2 Rc3 Qh4 Bd2 d6 Rb3 b6 Rb5 Na6 Rb3 Nh6 Qf3 Rb8 Bc3 O-O d5 Bxg4 Qe4 Bf5 Qxh4,A00,Ware Opening,1,460582
4873,sWk7HRlo,True,27,resign,white,5+5,paul-b,2094,dumbluck,2004,d4 d5 Bf4 Bf5 e3 Nf6 Nd2 e6 c3 Be7 Be5 Nbd7 Bxf6 Nxf6 f4 c5 Qa4+ Qd7 Bb5 b6 Ngf3 a6 Bxd7+ Nxd7 Qc6 Rd8 Ne5,D00,Queen's Pawn Game: Mason Attack,3,206049
4874,8KzJ27W0,True,83,resign,white,5+5,saabba,2109,fichess,1936,d4 Nf6 c4 g6 Nc3 Bg7 e4 d6 Nf3 O-O Be2 Nc6 O-O e5 d5 Ne7 Ne1 Ne8 Be3 f5 f3 f4 Bf2 g5 c5 Ng6 cxd6 cxd6 Rc1 h5 Nb5 Rf7 Nxa7 g4 Nxc8 gxf3 Nxf3 Rxc8 Qb3 Rxc1 Rxc1 Nf6 Nd2 Ng4 Qc2 Nxf2 Qc8 Qxc8 Rxc8+ Kh7 Kxf2 h4 Bh5 Kh6 Bxg6 Kxg6 Nc4 Bf8 Rd8 Rf6 Nb6 Rf7 Rd7 Rxd7 Nxd7 Be7 Nb6 Bd8 Nc4 Bc7 b4 Kg5 b5 b6 a4 Kg4 a5 bxa5 b6 Bb8 Nxa5 h3 Nc6,E98,King's Indian Defense: Orthodox Variation |  Classical System,17,759546
4875,Qsb4y4TD,True,31,mate,white,2+10,flettcher,1242,voodooo,1248,e4 d5 f3 dxe4 fxe4 Nf6 e5 Bg4 Be2 Bxe2 Qxe2 Nd5 d4 e6 Nf3 Bb4+ c3 Ba5 O-O Bb6 Nbd2 Nc6 Nc4 O-O Qe4 Qd7 a4 Ba5 Ng5 Bxc3 Qxh7#,B01,Scandinavian Defense,2,215256
4876,5peeAq84,True,37,resign,white,10+0,maiconoo8oo,1350,mazpharaoh,1416,d4 d5 e3 Nf6 c3 Bf5 Qb3 e6 Qxb7 Nbd7 Qc6 Bd6 Na3 e5 dxe5 Bxe5 Nb5 Rb8 Nxa7 Rb6 Qa4 c6 Nxc6 Qc7 Nxe5 Qxe5 Bb5 O-O Bxd7 Bxd7 Qd1 g6 Nf3 Ng4 Nxe5 Nxe5 Qxd5,D00,Queen's Pawn Game #3,4,459601
